Source,Target,Type,Id,Label,Weight,Edge Color
20,12,Directed,380935,,1,
19,12,Directed,380876,,1,
179,12,Directed,380822,,1,
169,12,Directed,380797,,1,
18,12,Directed,380749,,1,
128,12,Directed,380690,,1,
95,12,Directed,380621,,1,
89,12,Directed,380582,,1,
17,12,Directed,380512,,1,
13,15,Directed,388549,,1,
13,121,Directed,388548,,1,
13,183,Directed,388546,,1,
13,50,Directed,388544,,1,
13,76,Directed,388543,,1,
13,94,Directed,388542,,1,
13,112,Directed,388541,,1,
13,211,Directed,388540,,1,
13,167,Directed,388539,,1,
13,49,Directed,388538,,1,
13,111,Directed,388537,,1,
13,173,Directed,388536,,1,
13,48,Directed,388535,,1,
13,14,Directed,388534,,1,
13,47,Directed,388533,,1,
13,72,Directed,388530,,1,
13,46,Directed,388529,,1,
13,182,Directed,388528,,1,
13,71,Directed,388526,,1,
13,69,Directed,388525,,1,
13,154,Directed,388524,,1,
13,110,Directed,388523,,1,
13,109,Directed,388522,,1,
13,44,Directed,388521,,1,
13,42,Directed,388520,,1,
13,41,Directed,388519,,1,
13,247,Directed,388518,,1,
13,40,Directed,388517,,1,
13,38,Directed,388516,,1,
13,108,Directed,388515,,1,
13,107,Directed,388514,,1,
13,244,Directed,388513,,1,
13,82,Directed,388511,,1,
13,153,Directed,388510,,1,
13,265,Directed,388509,,1,
13,243,Directed,388508,,1,
13,106,Directed,388507,,1,
13,36,Directed,388506,,1,
13,104,Directed,388505,,1,
13,172,Directed,388503,,1,
13,103,Directed,388502,,1,
13,284,Directed,388501,,1,
13,102,Directed,388500,,1,
13,152,Directed,388499,,1,
13,205,Directed,388498,,1,
13,32,Directed,388497,,1,
13,140,Directed,388496,,1,
13,101,Directed,388495,,1,
13,80,Directed,388493,,1,
13,359,Directed,388492,,1,
13,241,Directed,388491,,1,
13,151,Directed,388490,,1,
13,99,Directed,388489,,1,
13,27,Directed,388488,,1,
13,26,Directed,388487,,1,
13,186,Directed,388486,,1,
13,200,Directed,388485,,1,
13,90,Directed,388482,,1,
13,23,Directed,388481,,1,
13,96,Directed,388480,,1,
13,157,Directed,388479,,1,
13,184,Directed,388478,,1,
13,22,Directed,388477,,1,
13,165,Directed,388476,,1,
13,79,Directed,388475,,1,
13,130,Directed,388474,,1,
13,150,Directed,388472,,1,
13,20,Directed,388471,,1,
13,149,Directed,388470,,1,
13,95,Directed,388469,,1,
224,13,Directed,394629,,1,
624,13,Directed,389607,,1,
50,13,Directed,389562,,1,
287,13,Directed,389483,,1,
94,13,Directed,389341,,1,
112,13,Directed,389275,,1,
167,13,Directed,389031,,1,
111,13,Directed,388919,,1,
173,13,Directed,388869,,1,
48,13,Directed,388806,,1,
46,13,Directed,388339,,1,
324,13,Directed,388318,,1,
579,13,Directed,388256,,1,
182,13,Directed,388145,,1,
248,13,Directed,388076,,1,
71,13,Directed,387970,,1,
193,13,Directed,387756,,1,
154,13,Directed,387684,,1,
68,13,Directed,387629,,1,
432,13,Directed,387577,,1,
109,13,Directed,387539,,1,
44,13,Directed,387383,,1,
42,13,Directed,387338,,1,
41,13,Directed,387310,,1,
247,13,Directed,387267,,1,
337,13,Directed,387226,,1,
40,13,Directed,387130,,1,
290,13,Directed,387048,,1,
66,13,Directed,386791,,1,
215,13,Directed,386662,,1,
38,13,Directed,386535,,1,
108,13,Directed,386495,,1,
107,13,Directed,386441,,1,
244,13,Directed,386346,,1,
82,13,Directed,386111,,1,
412,13,Directed,386074,,1,
153,13,Directed,386003,,1,
265,13,Directed,385939,,1,
243,13,Directed,385893,,1,
106,13,Directed,385837,,1,
105,13,Directed,385759,,1,
607,13,Directed,385578,,1,
172,13,Directed,385336,,1,
102,13,Directed,385102,,1,
33,13,Directed,385021,,1,
32,13,Directed,384720,,1,
101,13,Directed,384541,,1,
292,13,Directed,384423,,1,
479,13,Directed,384372,,1,
241,13,Directed,384133,,1,
137,13,Directed,383892,,1,
406,13,Directed,383808,,1,
29,13,Directed,383660,,1,
151,13,Directed,383211,,1,
171,13,Directed,383116,,1,
99,13,Directed,383037,,1,
27,13,Directed,382886,,1,
26,13,Directed,382768,,1,
200,13,Directed,382698,,1,
133,13,Directed,382593,,1,
23,13,Directed,382425,,1,
260,13,Directed,382321,,1,
326,13,Directed,382272,,1,
96,13,Directed,382115,,1,
335,13,Directed,381986,,1,
157,13,Directed,381962,,1,
325,13,Directed,381911,,1,
22,13,Directed,381816,,1,
282,13,Directed,381713,,1,
165,13,Directed,381670,,1,
235,13,Directed,381547,,1,
79,13,Directed,381459,,1,
59,13,Directed,381077,,1,
20,13,Directed,380936,,1,
19,13,Directed,380877,,1,
149,13,Directed,380716,,1,
95,13,Directed,380622,,1,
78,13,Directed,380561,,1,
17,13,Directed,380513,,1,
14,94,Directed,388761,,1,
14,266,Directed,388760,,1,
14,112,Directed,388759,,1,
14,286,Directed,388758,,1,
14,49,Directed,388757,,1,
14,72,Directed,388754,,1,
14,46,Directed,388753,,1,
14,69,Directed,388752,,1,
14,43,Directed,388751,,1,
14,42,Directed,388750,,1,
14,40,Directed,388749,,1,
14,83,Directed,388748,,1,
14,66,Directed,388746,,1,
14,107,Directed,388745,,1,
14,244,Directed,388744,,1,
14,243,Directed,388742,,1,
14,36,Directed,388741,,1,
14,424,Directed,388740,,1,
14,35,Directed,388738,,1,
14,172,Directed,388737,,1,
14,103,Directed,388736,,1,
14,284,Directed,388735,,1,
14,33,Directed,388734,,1,
14,32,Directed,388733,,1,
14,80,Directed,388731,,1,
14,91,Directed,388730,,1,
14,241,Directed,388729,,1,
14,240,Directed,388727,,1,
14,158,Directed,388726,,1,
14,75,Directed,388725,,1,
14,99,Directed,388724,,1,
14,98,Directed,388723,,1,
14,27,Directed,388722,,1,
14,26,Directed,388721,,1,
14,186,Directed,388720,,1,
14,184,Directed,388717,,1,
14,22,Directed,388716,,1,
14,235,Directed,388715,,1,
14,79,Directed,388714,,1,
14,130,Directed,388713,,1,
801,14,Directed,397599,,1,
332,14,Directed,396327,,1,
675,14,Directed,394893,,1,
114,14,Directed,390541,,1,
266,14,Directed,389297,,1,
112,14,Directed,389276,,1,
211,14,Directed,389192,,1,
167,14,Directed,389032,,1,
579,14,Directed,388258,,1,
248,14,Directed,388079,,1,
188,14,Directed,388003,,1,
684,14,Directed,387885,,1,
69,14,Directed,387827,,1,
666,14,Directed,387817,,1,
432,14,Directed,387578,,1,
578,14,Directed,387485,,1,
44,14,Directed,387385,,1,
277,14,Directed,387189,,1,
40,14,Directed,387131,,1,
534,14,Directed,387073,,1,
159,14,Directed,386953,,1,
245,14,Directed,386847,,1,
66,14,Directed,386793,,1,
38,14,Directed,386536,,1,
107,14,Directed,386444,,1,
244,14,Directed,386348,,1,
413,14,Directed,386210,,1,
153,14,Directed,386005,,1,
106,14,Directed,385839,,1,
105,14,Directed,385762,,1,
415,14,Directed,385630,,1,
141,14,Directed,385616,,1,
323,14,Directed,385534,,1,
424,14,Directed,385524,,1,
172,14,Directed,385338,,1,
309,14,Directed,385256,,1,
33,14,Directed,385023,,1,
32,14,Directed,384723,,1,
411,14,Directed,384336,,1,
521,14,Directed,384255,,1,
520,14,Directed,384244,,1,
241,14,Directed,384134,,1,
406,14,Directed,383809,,1,
60,14,Directed,383709,,1,
29,14,Directed,383662,,1,
240,14,Directed,383615,,1,
75,14,Directed,383336,,1,
261,14,Directed,383310,,1,
151,14,Directed,383215,,1,
438,14,Directed,383130,,1,
99,14,Directed,383039,,1,
27,14,Directed,382888,,1,
422,14,Directed,382826,,1,
201,14,Directed,382731,,1,
23,14,Directed,382430,,1,
378,14,Directed,382332,,1,
237,14,Directed,382205,,1,
96,14,Directed,382118,,1,
157,14,Directed,381963,,1,
325,14,Directed,381913,,1,
22,14,Directed,381819,,1,
235,14,Directed,381550,,1,
79,14,Directed,381461,,1,
258,14,Directed,381160,,1,
59,14,Directed,381080,,1,
18,14,Directed,380750,,1,
128,14,Directed,380692,,1,
17,14,Directed,380515,,1,
15,777,Directed,396548,,1,
15,122,Directed,396546,,1,
15,462,Directed,396545,,1,
15,198,Directed,396544,,1,
15,594,Directed,396543,,1,
15,177,Directed,396542,,1,
15,224,Directed,396540,,1,
15,118,Directed,396539,,1,
15,117,Directed,396538,,1,
15,771,Directed,396537,,1,
15,551,Directed,396536,,1,
15,403,Directed,396535,,1,
15,425,Directed,396534,,1,
779,15,Directed,399447,,1,
127,15,Directed,399388,,1,
1042,15,Directed,399237,,1,
222,15,Directed,399218,,1,
1126,15,Directed,399130,,1,
778,15,Directed,399108,,1,
876,15,Directed,399068,,1,
1150,15,Directed,399056,,1,
1107,15,Directed,399025,,1,
55,15,Directed,398886,,1,
16,15,Directed,398856,,1,
519,15,Directed,398795,,1,
777,15,Directed,398762,,1,
802,15,Directed,398723,,1,
1035,15,Directed,398648,,1,
1034,15,Directed,398626,,1,
776,15,Directed,398561,,1,
1168,15,Directed,398489,,1,
1060,15,Directed,398381,,1,
844,15,Directed,398364,,1,
863,15,Directed,398310,,1,
831,15,Directed,398292,,1,
830,15,Directed,398256,,1,
631,15,Directed,398234,,1,
495,15,Directed,398181,,1,
755,15,Directed,398137,,1,
670,15,Directed,398133,,1,
829,15,Directed,398073,,1,
1028,15,Directed,397996,,1,
632,15,Directed,397964,,1,
826,15,Directed,397807,,1,
1024,15,Directed,397776,,1,
155,15,Directed,397738,,1,
939,15,Directed,397705,,1,
752,15,Directed,397673,,1,
801,15,Directed,397635,,1,
1136,15,Directed,397562,,1,
1020,15,Directed,397528,,1,
1018,15,Directed,397492,,1,
1144,15,Directed,397467,,1,
787,15,Directed,397422,,1,
487,15,Directed,397364,,1,
123,15,Directed,397309,,1,
1015,15,Directed,397272,,1,
913,15,Directed,397222,,1,
122,15,Directed,397173,,1,
1050,15,Directed,397091,,1,
783,15,Directed,396921,,1,
584,15,Directed,396885,,1,
198,15,Directed,396804,,1,
751,15,Directed,396796,,1,
517,15,Directed,396769,,1,
1175,15,Directed,396727,,1,
1174,15,Directed,396685,,1,
1173,15,Directed,396670,,1,
501,15,Directed,396599,,1,
1004,15,Directed,396487,,1,
653,15,Directed,396454,,1,
594,15,Directed,396404,,1,
1003,15,Directed,396314,,1,
1002,15,Directed,396295,,1,
352,15,Directed,396256,,1,
516,15,Directed,396206,,1,
1000,15,Directed,396144,,1,
486,15,Directed,396118,,1,
638,15,Directed,396070,,1,
747,15,Directed,396015,,1,
168,15,Directed,395926,,1,
936,15,Directed,395859,,1,
800,15,Directed,395820,,1,
1111,15,Directed,395775,,1,
734,15,Directed,395745,,1,
869,15,Directed,395729,,1,
892,15,Directed,395562,,1,
786,15,Directed,395473,,1,
763,15,Directed,395407,,1,
745,15,Directed,395344,,1,
992,15,Directed,395257,,1,
991,15,Directed,395215,,1,
177,15,Directed,395154,,1,
762,15,Directed,395088,,1,
270,15,Directed,394983,,1,
860,15,Directed,394813,,1,
985,15,Directed,394773,,1,
224,15,Directed,394647,,1,
547,15,Directed,394517,,1,
1103,15,Directed,394479,,1,
539,15,Directed,394407,,1,
538,15,Directed,394296,,1,
978,15,Directed,394245,,1,
712,15,Directed,394183,,1,
976,15,Directed,394159,,1,
975,15,Directed,394153,,1,
814,15,Directed,394054,,1,
742,15,Directed,394039,,1,
86,15,Directed,393988,,1,
785,15,Directed,393956,,1,
537,15,Directed,393891,,1,
118,15,Directed,393856,,1,
485,15,Directed,393764,,1,
484,15,Directed,393721,,1,
1094,15,Directed,393671,,1,
117,15,Directed,393645,,1,
1121,15,Directed,393589,,1,
850,15,Directed,393514,,1,
1119,15,Directed,393489,,1,
229,15,Directed,393462,,1,
1115,15,Directed,393412,,1,
970,15,Directed,393396,,1,
899,15,Directed,393381,,1,
904,15,Directed,393368,,1,
883,15,Directed,393346,,1,
859,15,Directed,393276,,1,
536,15,Directed,393109,,1,
771,15,Directed,393071,,1,
784,15,Directed,393036,,1,
678,15,Directed,392970,,1,
966,15,Directed,392898,,1,
379,15,Directed,392857,,1,
1092,15,Directed,392821,,1,
741,15,Directed,392764,,1,
932,15,Directed,392700,,1,
535,15,Directed,392669,,1,
797,15,Directed,392621,,1,
791,15,Directed,392597,,1,
770,15,Directed,392543,,1,
909,15,Directed,392473,,1,
1086,15,Directed,392438,,1,
961,15,Directed,392400,,1,
931,15,Directed,392386,,1,
605,15,Directed,392326,,1,
867,15,Directed,392244,,1,
740,15,Directed,392174,,1,
593,15,Directed,392055,,1,
1056,15,Directed,392011,,1,
580,15,Directed,391936,,1,
927,15,Directed,391868,,1,
956,15,Directed,391775,,1,
551,15,Directed,391731,,1,
954,15,Directed,391687,,1,
1054,15,Directed,391607,,1,
660,15,Directed,391571,,1,
760,15,Directed,391473,,1,
403,15,Directed,391466,,1,
891,15,Directed,391394,,1,
339,15,Directed,391311,,1,
942,15,Directed,390980,,1,
651,15,Directed,390935,,1,
924,15,Directed,390891,,1,
810,15,Directed,390839,,1,
474,15,Directed,390800,,1,
515,15,Directed,390760,,1,
908,15,Directed,390714,,1,
425,15,Directed,390679,,1,
338,15,Directed,390651,,1,
903,15,Directed,390604,,1,
114,15,Directed,390571,,1,
896,15,Directed,390504,,1,
894,15,Directed,390467,,1,
890,15,Directed,390433,,1,
884,15,Directed,390374,,1,
864,15,Directed,390344,,1,
881,15,Directed,390321,,1,
879,15,Directed,390300,,1,
877,15,Directed,390285,,1,
857,15,Directed,390266,,1,
767,15,Directed,390228,,1,
861,15,Directed,390211,,1,
629,15,Directed,390156,,1,
807,15,Directed,390060,,1,
688,15,Directed,390024,,1,
370,15,Directed,389896,,1,
766,15,Directed,389782,,1,
736,15,Directed,389687,,1,
624,15,Directed,389615,,1,
211,15,Directed,389195,,1,
48,15,Directed,388820,,1,
188,15,Directed,388012,,1,
673,15,Directed,387859,,1,
41,15,Directed,387316,,1,
534,15,Directed,387082,,1,
344,15,Directed,386836,,1,
310,15,Directed,386368,,1,
37,15,Directed,386180,,1,
153,15,Directed,386019,,1,
180,15,Directed,385208,,1,
284,15,Directed,385124,,1,
63,15,Directed,384033,,1,
283,15,Directed,383752,,1,
158,15,Directed,383415,,1,
291,15,Directed,382951,,1,
27,15,Directed,382901,,1,
90,15,Directed,382499,,1,
165,15,Directed,381678,,1,
169,15,Directed,380808,,1,
149,15,Directed,380723,,1,
16,127,Directed,398859,,1,
16,755,Directed,398858,,1,
16,462,Directed,398857,,1,
16,168,Directed,398855,,1,
16,121,Directed,398854,,1,
16,786,Directed,398853,,1,
16,177,Directed,398852,,1,
16,224,Directed,398851,,1,
16,539,Directed,398850,,1,
16,118,Directed,398848,,1,
16,582,Directed,398847,,1,
16,350,Directed,398846,,1,
16,115,Directed,398845,,1,
16,403,Directed,398844,,1,
16,587,Directed,398843,,1,
941,16,Directed,399475,,1,
127,16,Directed,399403,,1,
125,16,Directed,399195,,1,
787,16,Directed,397435,,1,
352,16,Directed,396269,,1,
746,16,Directed,395635,,1,
892,16,Directed,395580,,1,
786,16,Directed,395487,,1,
270,16,Directed,395000,,1,
539,16,Directed,394434,,1,
859,16,Directed,393278,,1,
535,16,Directed,392683,,1,
927,16,Directed,391883,,1,
339,16,Directed,391328,,1,
924,16,Directed,390892,,1,
154,16,Directed,387689,,1,
153,16,Directed,386020,,1,
17,51,Directed,380519,,1,
17,50,Directed,380518,,1,
17,49,Directed,380517,,1,
17,48,Directed,380516,,1,
17,47,Directed,380514,,1,
17,46,Directed,380510,,1,
17,45,Directed,380509,,1,
17,44,Directed,380508,,1,
17,43,Directed,380507,,1,
17,42,Directed,380506,,1,
17,41,Directed,380505,,1,
17,40,Directed,380504,,1,
17,39,Directed,380503,,1,
17,38,Directed,380502,,1,
17,37,Directed,380500,,1,
17,36,Directed,380499,,1,
17,35,Directed,380498,,1,
17,34,Directed,380497,,1,
17,33,Directed,380496,,1,
17,32,Directed,380495,,1,
17,31,Directed,380494,,1,
17,29,Directed,380491,,1,
17,28,Directed,380490,,1,
17,27,Directed,380489,,1,
17,26,Directed,380488,,1,
17,25,Directed,380487,,1,
17,23,Directed,380484,,1,
17,22,Directed,380483,,1,
17,20,Directed,380480,,1,
17,19,Directed,380479,,1,
17,18,Directed,380478,,1,
675,17,Directed,394836,,1,
402,17,Directed,388648,,1,
45,17,Directed,387548,,1,
31,17,Directed,384440,,1,
29,17,Directed,383620,,1,
18,160,Directed,380754,,1,
18,94,Directed,380753,,1,
18,112,Directed,380752,,1,
18,146,Directed,380751,,1,
18,46,Directed,380747,,1,
18,71,Directed,380746,,1,
18,154,Directed,380745,,1,
18,68,Directed,380744,,1,
18,45,Directed,380743,,1,
18,43,Directed,380742,,1,
18,41,Directed,380741,,1,
18,159,Directed,380740,,1,
18,38,Directed,380739,,1,
18,103,Directed,380738,,1,
18,158,Directed,380736,,1,
18,27,Directed,380735,,1,
18,133,Directed,380734,,1,
18,23,Directed,380732,,1,
18,157,Directed,380731,,1,
18,22,Directed,380730,,1,
18,79,Directed,380729,,1,
18,149,Directed,380726,,1,
146,18,Directed,389130,,1,
473,18,Directed,388953,,1,
579,18,Directed,388179,,1,
71,18,Directed,387905,,1,
154,18,Directed,387670,,1,
68,18,Directed,387582,,1,
45,18,Directed,387549,,1,
578,18,Directed,387418,,1,
159,18,Directed,386864,,1,
38,18,Directed,386508,,1,
64,18,Directed,384858,,1,
32,18,Directed,384624,,1,
23,18,Directed,382338,,1,
96,18,Directed,382055,,1,
157,18,Directed,381935,,1,
79,18,Directed,381401,,1,
19,183,Directed,380880,,1,
19,76,Directed,380878,,1,
19,46,Directed,380874,,1,
19,188,Directed,380873,,1,
19,109,Directed,380872,,1,
19,42,Directed,380871,,1,
19,83,Directed,380870,,1,
19,38,Directed,380869,,1,
19,187,Directed,380867,,1,
19,34,Directed,380866,,1,
19,186,Directed,380865,,1,
19,184,Directed,380861,,1,
19,165,Directed,380860,,1,
19,19,Directed,380858,,1,
250,19,Directed,388980,,1,
473,19,Directed,388955,,1,
48,19,Directed,388773,,1,
416,19,Directed,388695,,1,
285,19,Directed,388572,,1,
579,19,Directed,388180,,1,
432,19,Directed,387552,,1,
67,19,Directed,387397,,1,
509,19,Directed,386980,,1,
66,19,Directed,386686,,1,
206,19,Directed,385211,,1,
242,19,Directed,385126,,1,
33,19,Directed,384988,,1,
32,19,Directed,384626,,1,
101,19,Directed,384508,,1,
292,19,Directed,384392,,1,
479,19,Directed,384339,,1,
241,19,Directed,384087,,1,
60,19,Directed,383675,,1,
399,19,Directed,382610,,1,
23,19,Directed,382342,,1,
96,19,Directed,382056,,1,
157,19,Directed,381937,,1,
179,19,Directed,380809,,1,
20,112,Directed,380943,,1,
20,211,Directed,380942,,1,
20,145,Directed,380941,,1,
20,167,Directed,380940,,1,
20,49,Directed,380939,,1,
20,210,Directed,380938,,1,
20,47,Directed,380937,,1,
20,71,Directed,380932,,1,
20,69,Directed,380931,,1,
20,209,Directed,380930,,1,
20,39,Directed,380929,,1,
20,83,Directed,380928,,1,
20,108,Directed,380927,,1,
20,208,Directed,380926,,1,
20,207,Directed,380925,,1,
20,206,Directed,380924,,1,
20,64,Directed,380923,,1,
20,205,Directed,380922,,1,
20,140,Directed,380921,,1,
20,204,Directed,380919,,1,
20,203,Directed,380918,,1,
20,202,Directed,380916,,1,
20,151,Directed,380915,,1,
20,27,Directed,380914,,1,
20,201,Directed,380913,,1,
20,200,Directed,380912,,1,
20,134,Directed,380911,,1,
20,23,Directed,380909,,1,
20,199,Directed,380907,,1,
20,150,Directed,380906,,1,
20,128,Directed,380905,,1,
147,20,Directed,389389,,1,
145,20,Directed,389055,,1,
71,20,Directed,387909,,1,
492,20,Directed,387143,,1,
159,20,Directed,386868,,1,
408,20,Directed,386546,,1,
105,20,Directed,385649,,1,
208,20,Directed,385620,,1,
141,20,Directed,385593,,1,
206,20,Directed,385212,,1,
64,20,Directed,384862,,1,
140,20,Directed,384575,,1,
204,20,Directed,384295,,1,
203,20,Directed,383948,,1,
151,20,Directed,383143,,1,
135,20,Directed,382904,,1,
201,20,Directed,382711,,1,
200,20,Directed,382668,,1,
134,20,Directed,382629,,1,
23,20,Directed,382344,,1,
169,20,Directed,380772,,1,
128,20,Directed,380648,,1,
22,51,Directed,381831,,1,
22,50,Directed,381830,,1,
22,94,Directed,381829,,1,
22,266,Directed,381828,,1,
22,112,Directed,381827,,1,
22,286,Directed,381826,,1,
22,211,Directed,381825,,1,
22,146,Directed,381824,,1,
22,167,Directed,381823,,1,
22,49,Directed,381822,,1,
22,173,Directed,381821,,1,
22,48,Directed,381820,,1,
22,47,Directed,381818,,1,
22,217,Directed,381817,,1,
22,72,Directed,381813,,1,
22,46,Directed,381812,,1,
22,182,Directed,381810,,1,
22,69,Directed,381809,,1,
22,154,Directed,381808,,1,
22,110,Directed,381807,,1,
22,68,Directed,381805,,1,
22,109,Directed,381804,,1,
22,44,Directed,381803,,1,
22,43,Directed,381802,,1,
22,42,Directed,381801,,1,
22,322,Directed,381800,,1,
22,40,Directed,381799,,1,
22,39,Directed,381798,,1,
22,290,Directed,381797,,1,
22,83,Directed,381796,,1,
22,246,Directed,381795,,1,
22,245,Directed,381794,,1,
22,215,Directed,381792,,1,
22,38,Directed,381791,,1,
22,108,Directed,381790,,1,
22,107,Directed,381789,,1,
22,244,Directed,381788,,1,
22,93,Directed,381786,,1,
22,37,Directed,381785,,1,
22,82,Directed,381784,,1,
22,153,Directed,381783,,1,
22,265,Directed,381782,,1,
22,243,Directed,381781,,1,
22,81,Directed,381780,,1,
22,106,Directed,381779,,1,
22,105,Directed,381778,,1,
22,36,Directed,381777,,1,
22,104,Directed,381776,,1,
22,207,Directed,381774,,1,
22,172,Directed,381773,,1,
22,103,Directed,381772,,1,
22,102,Directed,381771,,1,
22,33,Directed,381770,,1,
22,64,Directed,381769,,1,
22,152,Directed,381768,,1,
22,205,Directed,381767,,1,
22,32,Directed,381766,,1,
22,140,Directed,381765,,1,
22,101,Directed,381764,,1,
22,80,Directed,381762,,1,
22,91,Directed,381761,,1,
22,203,Directed,381760,,1,
22,158,Directed,381759,,1,
22,75,Directed,381758,,1,
22,151,Directed,381757,,1,
22,171,Directed,381756,,1,
22,99,Directed,381755,,1,
22,98,Directed,381754,,1,
22,27,Directed,381753,,1,
22,26,Directed,381752,,1,
22,200,Directed,381751,,1,
22,134,Directed,381750,,1,
22,90,Directed,381748,,1,
22,23,Directed,381746,,1,
22,96,Directed,381745,,1,
22,170,Directed,381744,,1,
22,282,Directed,381743,,1,
22,165,Directed,381742,,1,
22,79,Directed,381741,,1,
22,212,Directed,381738,,1,
22,95,Directed,381737,,1,
22,89,Directed,381736,,1,
802,22,Directed,398671,,1,
624,22,Directed,389581,,1,
50,22,Directed,389515,,1,
623,22,Directed,389491,,1,
287,22,Directed,389466,,1,
94,22,Directed,389312,,1,
266,22,Directed,389282,,1,
112,22,Directed,389245,,1,
286,22,Directed,389202,,1,
646,22,Directed,389160,,1,
146,22,Directed,389132,,1,
145,22,Directed,389060,,1,
173,22,Directed,388834,,1,
416,22,Directed,388697,,1,
579,22,Directed,388187,,1,
182,22,Directed,388099,,1,
248,22,Directed,388024,,1,
71,22,Directed,387914,,1,
68,22,Directed,387588,,1,
432,22,Directed,387554,,1,
109,22,Directed,387504,,1,
44,22,Directed,387350,,1,
